       value	     chindex	     chlabel	        bini	  binlabel	ERPset
      22.041	           2	        E104	        1489	15_:_60409	
      24.948	           2	        E104	        1490	15_:_60410	
      18.996	           2	        E104	        1491	15_:_60501	
      21.101	           2	        E104	        1492	15_:_60502	
      18.259	           2	        E104	        1493	15_:_60503	
      32.840	           2	        E104	        1494	15_:_60504	
      22.839	           2	        E104	        1495	15_:_60505	
      20.784	           2	        E104	        1496	15_:_60506	
      26.564	           2	        E104	        1497	15_:_60507	
      26.383	           2	        E104	        1498	15_:_60508	
      20.395	           2	        E104	        1499	15_:_60509	
      34.673	           2	        E104	        1500	15_:_60510	
     -27.068	           2	        E104	        1501	16_:_30101	
     -26.146	           2	        E104	        1502	16_:_30102	
     -24.752	           2	        E104	        1503	16_:_30103	
     -22.823	           2	        E104	        1504	16_:_30104	
     -24.925	           2	        E104	        1505	16_:_30105	
     -29.257	           2	        E104	        1506	16_:_30106	
     -38.539	           2	        E104	        1507	16_:_30107	
     -26.438	           2	        E104	        1508	16_:_30108	
     -22.838	           2	        E104	        1509	16_:_30109	
     -13.595	           2	        E104	        1510	16_:_30110	
     -21.764	           2	        E104	        1511	16_:_30201	
     -28.672	           2	        E104	        1512	16_:_30202	
     -17.387	           2	        E104	        1513	16_:_30203	
     -22.010	           2	        E104	        1514	16_:_30204	
     -14.287	           2	        E104	        1515	16_:_30205	
     -17.830	           2	        E104	        1516	16_:_30206	
     -24.604	           2	        E104	        1517	16_:_30207	
     -25.954	           2	        E104	        1518	16_:_30208	
     -14.113	           2	        E104	        1519	16_:_30209	
     -22.295	           2	        E104	        1520	16_:_30210	
     -18.856	           2	        E104	        1521	16_:_30301	
     -13.804	           2	        E104	        1522	16_:_30302	
     -14.306	           2	        E104	        1523	16_:_30303	
     -12.629	           2	        E104	        1524	16_:_30304	
      -4.982	           2	        E104	        1525	16_:_30305	
      -9.655	           2	        E104	        1526	16_:_30306	
     -10.454	           2	        E104	        1527	16_:_30307	
       7.103	           2	        E104	        1528	16_:_30308	
      -4.087	           2	        E104	        1529	16_:_30309	
       2.282	           2	        E104	        1530	16_:_30310	
     -20.827	           2	        E104	        1531	16_:_30401	
     -18.987	           2	        E104	        1532	16_:_30402	
     -20.362	           2	        E104	        1533	16_:_30403	
     -15.234	           2	        E104	        1534	16_:_30404	
      -7.273	           2	        E104	        1535	16_:_30405	
      -0.057	           2	        E104	        1536	16_:_30406	
       0.982	           2	        E104	        1537	16_:_30407	
     -11.320	           2	        E104	        1538	16_:_30408	
      -6.189	           2	        E104	        1539	16_:_30409	
       1.288	           2	        E104	        1540	16_:_30410	
     -16.920	           2	        E104	        1541	16_:_30501	
     -14.877	           2	        E104	        1542	16_:_30502	
     -13.219	           2	        E104	        1543	16_:_30503	
       0.798	           2	        E104	        1544	16_:_30504	
      -6.413	           2	        E104	        1545	16_:_30505	
     -11.395	           2	        E104	        1546	16_:_30506	
       5.574	           2	        E104	        1547	16_:_30507	
       4.106	           2	        E104	        1548	16_:_30508	
       6.433	           2	        E104	        1549	16_:_30509	
     -10.825	           2	        E104	        1550	16_:_30510	
     -30.782	           2	        E104	        1551	16_:_60101	
     -25.935	           2	        E104	        1552	16_:_60102	
     -21.286	           2	        E104	        1553	16_:_60103	
     -24.781	           2	        E104	        1554	16_:_60104	
     -34.111	           2	        E104	        1555	16_:_60105	
     -24.372	           2	        E104	        1556	16_:_60106	
     -27.681	           2	        E104	        1557	16_:_60107	
     -24.737	           2	        E104	        1558	16_:_60108	
     -27.066	           2	        E104	        1559	16_:_60109	
     -16.882	           2	        E104	        1560	16_:_60110	
     -17.940	           2	        E104	        1561	16_:_60201	
     -29.764	           2	        E104	        1562	16_:_60202	
     -18.277	           2	        E104	        1563	16_:_60203	
     -13.974	           2	        E104	        1564	16_:_60204	
     -16.673	           2	        E104	        1565	16_:_60205	
     -11.752	           2	        E104	        1566	16_:_60206	
     -21.740	           2	        E104	        1567	16_:_60207	
     -13.147	           2	        E104	        1568	16_:_60208	
      -8.940	           2	        E104	        1569	16_:_60209	
       0.252	           2	        E104	        1570	16_:_60210	
     -16.288	           2	        E104	        1571	16_:_60301	
     -10.336	           2	        E104	        1572	16_:_60302	
      -9.774	           2	        E104	        1573	16_:_60303	
      -7.739	           2	        E104	        1574	16_:_60304	
      -5.614	           2	        E104	        1575	16_:_60305	
      -8.494	           2	        E104	        1576	16_:_60306	
      -0.996	           2	        E104	        1577	16_:_60307	
      -7.028	           2	        E104	        1578	16_:_60308	
       6.942	           2	        E104	        1579	16_:_60309	
       9.190	           2	        E104	        1580	16_:_60310	
     -12.019	           2	        E104	        1581	16_:_60401	
     -24.697	           2	        E104	        1582	16_:_60402	
     -17.946	           2	        E104	        1583	16_:_60403	
     -19.181	           2	        E104	        1584	16_:_60404	
      -8.381	           2	        E104	        1585	16_:_60405	
      -4.959	           2	        E104	        1586	16_:_60406	
      -9.342	           2	        E104	        1587	16_:_60407	
      -5.451	           2	        E104	        1588	16_:_60408	
      -2.589	           2	        E104	        1589	16_:_60409	
       5.008	           2	        E104	        1590	16_:_60410	
     -10.959	           2	        E104	        1591	16_:_60501	
      -6.175	           2	        E104	        1592	16_:_60502	
      -4.587	           2	        E104	        1593	16_:_60503	
      -9.656	           2	        E104	        1594	16_:_60504	
      -4.021	           2	        E104	        1595	16_:_60505	
      -4.914	           2	        E104	        1596	16_:_60506	
      -0.996	           2	        E104	        1597	16_:_60507	
       3.877	           2	        E104	        1598	16_:_60508	
      -0.319	           2	        E104	        1599	16_:_60509	
       4.719	           2	        E104	        1600	16_:_60510	
     -29.495	           2	        E104	        1601	17_:_30101	
     -21.709	           2	        E104	        1602	17_:_30102	
     -23.989	           2	        E104	        1603	17_:_30103	
     -20.229	           2	        E104	        1604	17_:_30104	
     -22.164	           2	        E104	        1605	17_:_30105	
      -6.425	           2	        E104	        1606	17_:_30106	
      -4.136	           2	        E104	        1607	17_:_30107	
      -7.631	           2	        E104	        1608	17_:_30108	
       2.452	           2	        E104	        1609	17_:_30109	
       2.440	           2	        E104	        1610	17_:_30110	
     -16.976	           2	        E104	        1611	17_:_30201	
     -13.049	           2	        E104	        1612	17_:_30202	
      -4.191	           2	        E104	        1613	17_:_30203	
     -13.675	           2	        E104	        1614	17_:_30204	
      -9.394	           2	        E104	        1615	17_:_30205	
      -3.858	           2	        E104	        1616	17_:_30206	
      -6.537	           2	        E104	        1617	17_:_30207	
      -5.629	           2	        E104	        1618	17_:_30208	
      -0.024	           2	        E104	        1619	17_:_30209	
      -1.895	           2	        E104	        1620	17_:_30210	
      -5.342	           2	        E104	        1621	17_:_30301	
      -6.911	           2	        E104	        1622	17_:_30302	
       0.972	           2	        E104	        1623	17_:_30303	
